Row ID+O6G3A1:R6,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Returns,Payment Mode,ind1,ind2,Month,Year,ProfitMargin
429,CA-2020-152275,2020-10-01,08-10-2020,Standard Class,KH-16630,Ken Heidel,Corporate,United States,San Antonio,Texas,Central,OFF-AR-10000369,Office Supplies,Art,Design Ebony Sketching Pencil,117.672,6,0.5004,,Online,,,October,2020,0.004252498470324291
2215,CA-2020-129378,2020-10-01,02-10-2020,First Class,NS-18505,Neola Schneider,Consumer,United States,San Jose,California,West,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,152.776,13,20.8494,,Cards,,,October,2020,0.13647038801906058
752,CA-2020-126074,2020-10-02,06-10-2020,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,Trenton,Michigan,Central,OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",106.98,7,22.792,,Online,,,October,2020,0.21304916806879792
3192,CA-2020-123981,2020-10-02,08-10-2020,Standard Class,RW-19630,Rob Williams,Corporate,United States,New York City,New York,East,TEC-PH-10002115,Technology,Phones,Plantronics 81402,110.99,1,17.1574,,Cards,,,October,2020,0.15458509775655466
3979,CA-2020-101308,2020-10-02,07-10-2020,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Seattle,Washington,West,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,123.784,2,-20.1362,,Cards,,,October,2020,-0.16267207393524202
5788,CA-2020-141117,2020-10-02,08-10-2020,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Springfield,Oregon,West,OFF-AR-10003727,Office Supplies,Art,Berol Giant Pencil Sharpener,143.144,7,10.7037,,Online,,,October,2020,0.07477575029341083
4136,CA-2020-105914,2020-10-02,08-10-2020,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,Los Angeles,California,West,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",145.12,5,42.045,,COD,,,October,2020,0.2897257442116869
751,CA-2020-126074,2020-10-02,06-10-2020,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,Trenton,Michigan,Central,FUR-FU-10003577,Furniture,Furnishings,Nu-Dell Leatherette Frames,204.74,11,56.7864,,COD,,,October,2020,0.27735860115268146
5785,CA-2020-141117,2020-10-02,08-10-2020,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Springfield,Oregon,West,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,252.764,6,-384.7164,,COD,,,October,2020,-1.522037948442025
7207,CA-2020-137414,2020-10-02,06-10-2020,Standard Class,CM-12115,Chad McGuire,Consumer,United States,San Francisco,California,West,TEC-MA-10002930,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,380.16,11,32.3015,1.0,Online,,,October,2020,0.08496817129629629
4137,CA-2020-105914,2020-10-02,08-10-2020,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,Los Angeles,California,West,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,1613.14,7,204.7682,,Online,,,October,2020,0.12693764955304562
5321,US-2020-162558,2020-10-02,05-10-2020,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,South,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,2335.116,7,-1002.7836,,Online,,,October,2020,-0.4294363106586568
753,CA-2020-126074,2020-10-02,06-10-2020,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,Trenton,Michigan,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,98.88,1,1.4112,,Online,,,October,2020,0.014271844660194176
3978,CA-2020-101308,2020-10-02,07-10-2020,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Seattle,Washington,West,OFF-FA-10002780,Office Supplies,Fasteners,Staples,84.94,3,4.1124,,Online,,,October,2020,0.04841535201318578
5318,US-2020-162558,2020-10-02,05-10-2020,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,South,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,94.656,1,1.5691,,Cards,,,October,2020,0.016576867816091953
9420,CA-2020-152926,2020-10-02,04-10-2020,Second Class,SC-20695,Steve Chapman,Corporate,United States,Houston,Texas,Central,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,121.224,2,-38.8212,,Cards,,,October,2020,-0.3202435161354187
5323,US-2020-162558,2020-10-02,05-10-2020,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,South,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",115.76,2,5.928,,Cards,,,October,2020,0.05120939875604699
5317,US-2020-162558,2020-10-02,05-10-2020,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,South,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",127.808,2,1.3284,,Online,,,October,2020,0.01039371557336004
5320,US-2020-162558,2020-10-02,05-10-2020,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,South,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,121.36,3,-21.888,,COD,,,October,2020,-0.1803559657218194
5786,CA-2020-141117,2020-10-02,08-10-2020,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Springfield,Oregon,West,OFF-SU-10004664,Office Supplies,Supplies,Acme Softgrip Scissors,136.072,6,4.3956,,COD,,,October,2020,0.03230348638955847
5787,CA-2020-141117,2020-10-02,08-10-2020,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Springfield,Oregon,West,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",138.638,7,-16.6012,,Online,,,October,2020,-0.11974494727275349
9421,CA-2020-152926,2020-10-02,04-10-2020,Second Class,SC-20695,Steve Chapman,Corporate,United States,Houston,Texas,Central,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,111.984,6,-56.0592,,COD,,,October,2020,-0.5006000857265324
5556,CA-2020-116113,2020-10-02,06-10-2020,Second Class,JW-15220,Jane Waco,Corporate,United States,Montgomery,Alabama,South,FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",117.16,2,3.4544,,Cards,,,October,2020,0.029484465687948106
5319,US-2020-162558,2020-10-02,05-10-2020,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,South,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,146.736,4,7.2576,,COD,,,October,2020,0.049460255152109917
3128,CA-2020-147564,2020-10-02,06-10-2020,Standard Class,BP-11155,Becky Pak,Consumer,United States,New York City,New York,East,OFF-PA-10004438,Office Supplies,Paper,Xerox 1907,138.12,4,23.0864,,Cards,,,October,2020,0.16714740805097017
7206,CA-2020-137414,2020-10-02,06-10-2020,Standard Class,CM-12115,Chad McGuire,Consumer,United States,San Francisco,California,West,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,139.46,2,5.9364,1.0,Cards,,,October,2020,0.04256704431378173
5322,US-2020-162558,2020-10-02,05-10-2020,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,South,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',132.236,4,-26.2476,,Online,,,October,2020,-0.19849057745243354
750,CA-2020-126074,2020-10-02,06-10-2020,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,Trenton,Michigan,Central,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,139.05,3,26.703,,COD,,,October,2020,0.1920388349514563
6372,CA-2020-143035,2020-10-03,05-10-2020,Second Class,CC-12430,Chuck Clark,Home Office,United States,New York City,New York,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,118.92,4,21.8192,,Cards,,,October,2020,0.18347796838210562
3040,CA-2020-101749,2020-10-03,08-10-2020,Standard Class,AS-10045,Aaron Smayling,Corporate,United States,Pasadena,California,West,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",221.288,3,-6.4233,,Online,,,October,2020,-0.02902687899931311
6374,CA-2020-143035,2020-10-03,05-10-2020,Second Class,CC-12430,Chuck Clark,Home Office,United States,New York City,New York,East,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,403.97,3,66.9546,,COD,,,October,2020,0.16574151545906873
1897,CA-2020-141789,2020-10-03,06-10-2020,First Class,AC-10450,Amy Cox,Consumer,United States,Minneapolis,Minnesota,Central,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1833.98,2,843.1706,,Cards,,,October,2020,0.45974907032792073
4330,CA-2020-149853,2020-10-03,09-10-2020,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Hialeah,Florida,South,OFF-PA-10000556,Office Supplies,Paper,Xerox 208,94.552,3,5.4432,,COD,,,October,2020,0.05756832219307894
8115,CA-2020-144820,2020-10-03,07-10-2020,Second Class,LW-16825,Laurel Workman,Corporate,United States,Pasadena,Texas,Central,OFF-AR-10004817,Office Supplies,Art,Colorific Watercolor Pencils,112.64,5,2.322,,Cards,,,October,2020,0.02061434659090909
6373,CA-2020-143035,2020-10-03,05-10-2020,Second Class,CC-12430,Chuck Clark,Home Office,United States,New York City,New York,East,OFF-AR-10001130,Office Supplies,Art,"Quartet Alpha White Chalk, 12/Pack",117.63,3,3.1161,,Online,,,October,2020,0.02649069115021678
4331,CA-2020-149853,2020-10-03,09-10-2020,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Hialeah,Florida,South,OFF-AP-10000804,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,146.92,5,1.12,,Online,,,October,2020,0.007623196297304657
2978,CA-2020-134607,2020-10-03,08-10-2020,Second Class,HL-15040,Hunter Lopez,Consumer,United States,Rochester,New York,East,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,116.58,2,5.8708,,Cards,,,October,2020,0.050358552067249956
5582,CA-2020-163818,2020-10-04,08-10-2020,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,Clinton,Maryland,East,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,136.98,1,8.5914,,COD,,,October,2020,0.06272010512483575
7959,CA-2020-131807,2020-10-05,10-10-2020,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,West,FUR-FU-10004666,Furniture,Furnishings,DAX Clear Channel Poster Frame,108.9,5,26.973,1.0,Online,,,October,2020,0.2476859504132231
6339,CA-2020-143112,2020-10-05,09-10-2020,Standard Class,TS-21370,Todd Sumrall,Corporate,United States,New York City,New York,East,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,111.8,4,43.9,,Cards,,,October,2020,0.3926654740608229
975,US-2020-103247,2020-10-05,08-10-2020,Second Class,PO-19195,Phillina Ober,Home Office,United States,New York City,New York,East,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,198.93,7,3.2186,1.0,Online,,,October,2020,0.01617956064947469
7960,CA-2020-131807,2020-10-05,10-10-2020,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,West,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,236.352,3,5.1588,1.0,Online,,,October,2020,0.02182676685621446
6340,CA-2020-143112,2020-10-05,09-10-2020,Standard Class,TS-21370,Todd Sumrall,Corporate,United States,New York City,New York,East,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",247.382,2,2.4598,,Online,,,October,2020,0.009943326515267885
7956,CA-2020-131807,2020-10-05,10-10-2020,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,West,FUR-CH-10001190,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,460.168,4,-59.8356,1.0,Online,,,October,2020,-0.13002990212270302
6341,CA-2020-143112,2020-10-05,09-10-2020,Standard Class,TS-21370,Todd Sumrall,Corporate,United States,New York City,New York,East,TEC-MA-10001047,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, Magenta",5234.96,4,1351.9896,,Cards,,,October,2020,0.2582616868132708
7958,CA-2020-131807,2020-10-05,10-10-2020,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,West,OFF-AP-10004052,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",88.8,4,4.108,1.0,COD,,,October,2020,0.04626126126126126
7961,CA-2020-131807,2020-10-05,10-10-2020,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,West,TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",120.992,1,2.6973,1.0,Cards,,,October,2020,0.022293209468394602
7957,CA-2020-131807,2020-10-05,10-10-2020,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,West,OFF-FA-10002780,Office Supplies,Fasteners,Staples,107.9,5,6.854,1.0,Online,,,October,2020,0.06352177942539389
4835,CA-2020-167661,2020-10-05,10-10-2020,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Francisco,California,West,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",133.92,5,13.473,,Online,,,October,2020,0.10060483870967743
4837,CA-2020-167661,2020-10-05,10-10-2020,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Francisco,California,West,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,113.936,4,7.2268,,Online,,,October,2020,0.06342859148995927
4836,CA-2020-167661,2020-10-05,10-10-2020,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Francisco,California,West,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,144.96,2,27.882,,COD,,,October,2020,0.1923427152317881
976,US-2020-103247,2020-10-05,08-10-2020,Second Class,PO-19195,Phillina Ober,Home Office,United States,New York City,New York,East,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,182.792,3,25.5798,1.0,COD,,,October,2020,0.13993938465578362
7564,CA-2020-157672,2020-10-05,07-10-2020,First Class,RB-19795,Ross Baird,Home Office,United States,Denver,Colorado,West,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,164.824,2,13.5626,,Online,,,October,2020,0.08228534679415618
8329,CA-2020-118577,2020-10-06,11-10-2020,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Belleville,New Jersey,East,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,170.7,3,68.976,,COD,,,October,2020,0.4040773286467487
3052,US-2020-148054,2020-10-06,11-10-2020,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Meridian,Idaho,West,OFF-AP-10004336,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",268.84,4,66.0736,,Online,,,October,2020,0.24577295045380154
9872,CA-2020-146269,2020-10-06,06-10-2020,Same Day,MH-17455,Mark Hamilton,Consumer,United States,Chicago,Illinois,Central,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,300.336,2,32.6628,,Online,,,October,2020,0.10875419530126257
4182,US-2020-136868,2020-10-06,12-10-2020,Standard Class,CR-12820,Cyra Reiten,Home Office,United States,New York City,New York,East,TEC-AC-10001539,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,331.96,4,115.1856,,Online,,,October,2020,0.3469863839016749
4184,US-2020-136868,2020-10-06,12-10-2020,Standard Class,CR-12820,Cyra Reiten,Home Office,United States,New York City,New York,East,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,363.91,3,10.3473,,COD,,,October,2020,0.02843367865681075
9960,CA-2020-137421,2020-10-06,11-10-2020,Standard Class,AJ-10945,Ashley Jarboe,Consumer,United States,Chandler,Arizona,West,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,88.344,2,1.8688,,Online,,,October,2020,0.021153672009417732
4183,US-2020-136868,2020-10-06,12-10-2020,Standard Class,CR-12820,Cyra Reiten,Home Office,United States,New York City,New York,East,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",119.04,3,7.668,,Online,,,October,2020,0.06441532258064515
8330,CA-2020-118577,2020-10-06,11-10-2020,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Belleville,New Jersey,East,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,133.48,1,3.1104,,COD,,,October,2020,0.02330236739586455
3051,US-2020-148054,2020-10-06,11-10-2020,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Meridian,Idaho,West,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,110.96,2,2.9372,,Online,,,October,2020,0.026470800288392212
9873,CA-2020-146269,2020-10-06,06-10-2020,Same Day,MH-17455,Mark Hamilton,Consumer,United States,Chicago,Illinois,Central,OFF-AR-10004790,Office Supplies,Art,Staples in misc. colors,144.152,2,1.197,,COD,,,October,2020,0.00830373494644542
5653,CA-2020-109099,2020-10-06,11-10-2020,Standard Class,MM-18280,Muhammed MacIntyre,Corporate,United States,New York City,New York,East,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,125.99,1,20.0851,,Online,,,October,2020,0.1594182077942694
3053,US-2020-148054,2020-10-06,11-10-2020,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Meridian,Idaho,West,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,120.94,2,18.2112,,Online,,,October,2020,0.15058045311724824
5281,CA-2020-152709,2020-10-07,12-10-2020,Standard Class,DB-13210,Dean Braden,Consumer,United States,Detroit,Michigan,Central,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",103.52,2,22.2352,,COD,,,October,2020,0.21479134466769706
2407,CA-2020-108574,2020-10-07,11-10-2020,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Los Angeles,California,West,TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",119.92,10,26.973,,Cards,,,October,2020,0.22492494996664442
2406,CA-2020-108574,2020-10-07,11-10-2020,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Los Angeles,California,West,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,151.744,7,-28.9674,,COD,,,October,2020,-0.19089650991142978
3390,CA-2020-148404,2020-10-07,11-10-2020,Standard Class,Dp-13240,Dean percer,Home Office,United States,Charlotte,North Carolina,South,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,200.764,3,-36.1116,,COD,,,October,2020,-0.17987089318802177
3388,CA-2020-148404,2020-10-07,11-10-2020,Standard Class,Dp-13240,Dean percer,Home Office,United States,Charlotte,North Carolina,South,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,235.384,2,16.6788,,COD,,,October,2020,0.07085783230805832
1715,CA-2020-104003,2020-10-07,13-10-2020,Standard Class,DC-13285,Debra Catini,Consumer,United States,San Francisco,California,West,FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,350.666,2,-14.4784,,Cards,,,October,2020,-0.041288291422607266
3386,CA-2020-148404,2020-10-07,11-10-2020,Standard Class,Dp-13240,Dean percer,Home Office,United States,Charlotte,North Carolina,South,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,600.672,4,65.3256,,COD,,,October,2020,0.10875419530126257
